MAIN-FILE-ID,HULFT-ID,SEND-CLASS,SEND-DETAIL-FILE,PLANTCD,CODE-CONVERT,IN-REC-TYPE,IN-REC-LENGTH,OUT-REC-TYPE,OUT-REC-LENGTH,NEW-LINE-TYPE,SHIFTTRANSACT,SSFDEL,CMDERRMD,RETRY,INTERVAL,ZERO-CHK
HS1023,N8R5KC81,HULFT,/CDTHULFT.KC.FTPLIB221/H1R5KC81,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1026,N8R5KC84,HULFT,/CDTHULFT.KC.FTPLIB224/H1R5KC84,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1027,N8R5KC85,HULFT,/CDTHULFT.KC.FTPLIB225/H1R5KC85,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1028,N8R5KC86,HULFT,/CDTHULFT.KC.FTPLIB226/H1R5KC86,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1029,N8R5KC87,HULFT,/CDTHULFT.KC.FTPLIB227/H1R5KC87,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1030,N8R5KC88,HULFT,/CDTHULFT.KC.FTPLIB228/H1R5KC88,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1031,N8R5KC89,HULFT,/CDTHULFT.KC.FTPLIB229/H1R5KC89,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1032,N8R5KC90,HULFT,/CDTHULFT.KC.FTPLIB230/H1R5KC90,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1033,N8R5KC91,HULFT,/CDTHULFT.KC.FTPLIB231/H1R5KC91,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1034,N8R5KC92,HULFT,/CDTHULFT.KC.FTPLIB232/H1R5KC92,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1035,N8R5KC93,HULFT,/CDTHULFT.KC.FTPLIB233/H1R5KC93,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1036,N8R5KC94,HULFT,/CDTHULFT.KC.FTPLIB234/H1R5KC94,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1037,N8R5KC95,HULFT,/CDTHULFT.KC.FTPLIB235/H1R5KC95,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1038,N8R5KC96,HULFT,/CDTHULFT.KC.FTPLIB236/H1R5KC96,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1039,N8R5KC97,HULFT,/CDTHULFT.KC.FTPLIB237/H1R5KC97,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1040,N8R5KC98,HULFT,/CDTHULFT.KC.FTPLIB238/H1R5KC98,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1041,N8R5KC99,HULFT,/CDTHULFT.KC.FTPLIB239/H1R5KC99,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1042,N8R5KE01,HULFT,/CDTHULFT.KE.FTPLIB01/H1R5KE01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1043,N8R5KE02,HULFT,/CDTHULFT.KE.FTPLIB02/H1R5KE02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1044,N8R5KE03,HULFT,/CDTHULFT.KE.FTPLIB03/H1R5KE03,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1045,N8R5KE04,HULFT,/CDTHULFT.KE.FTPLIB04/H1R5KE04,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1046,N8R5KE05,HULFT,/CDTHULFT.KE.FTPLIB05/H1R5KE05,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1047,N8R5KE06,HULFT,/CDTHULFT.KE.FTPLIB06/H1R5KE06,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1048,N8R5KE07,HULFT,/CDTHULFT.KE.FTPLIB07/H1R5KE07,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1049,N8R5KE08,HULFT,/CDTHULFT.KE.FTPLIB08/H1R5KE08,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1050,N8R5KE09,HULFT,/CDTHULFT.KE.FTPLIB09/H1R5KE09,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1051,N8R5KE10,HULFT,/CDTHULFT.KE.FTPLIB10/H1R5KE10,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1052,N8R5KE11,HULFT,/CDTHULFT.KE.FTPLIB11/H1R5KE11,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1053,N8R5KE12,HULFT,/CDTHULFT.KE.FTPLIB12/H1R5KE12,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1054,N8R5KE13,HULFT,/CDTHULFT.KE.FTPLIB13/H1R5KE13,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1055,N8R5KE14,HULFT,/CDTHULFT.KE.FTPLIB14/H1R5KE14,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1056,N8R5KE15,HULFT,/CDTHULFT.KE.FTPLIB15/H1R5KE15,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1057,N8R5KE16,HULFT,/CDTHULFT.KE.FTPLIB16/H1R5KE16,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1058,N8R5KE17,HULFT,/CDTHULFT.KE.FTPLIB17/H1R5KE17,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1059,N8R5KE18,HULFT,/CDTHULFT.KE.FTPLIB18/H1R5KE18,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1060,N8R5KE19,HULFT,/CDTHULFT.KE.FTPLIB19/H1R5KE19,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1061,N8R5KE20,HULFT,/CDTHULFT.KE.FTPLIB20/H1R5KE20,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1062,N8R5KE21,HULFT,/CDTHULFT.KE.FTPLIB21/H1R5KE21,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1063,N8R5KE22,HULFT,/CDTHULFT.KE.FTPLIB22/H1R5KE22,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1064,N8R5KE23,HULFT,/CDTHULFT.KE.FTPLIB23/H1R5KE23,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1065,N8R5KE24,HULFT,/CDTHULFT.KE.FTPLIB24/H1R5KE24,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1066,N8R5KE25,HULFT,/CDTHULFT.KE.FTPLIB25/H1R5KE25,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1067,N8R5KE26,HULFT,/CDTHULFT.KE.FTPLIB26/H1R5KE26,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1068,N8R5KE27,HULFT,/CDTHULFT.KE.FTPLIB27/H1R5KE27,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1069,N8R5KE28,HULFT,/CDTHULFT.KE.FTPLIB28/H1R5KE28,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1070,N8R5KE29,HULFT,/CDTHULFT.KE.FTPLIB29/H1R5KE29,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1071,N8R5KE30,HULFT,/CDTHULFT.KE.FTPLIB30/H1R5KE30,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1072,N8R5KE31,HULFT,/CDTHULFT.KE.FTPLIB31/H1R5KE31,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1073,N8R5KE32,HULFT,/CDTHULFT.KE.FTPLIB32/H1R5KE32,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1074,N8R5KE33,HULFT,/CDTHULFT.KE.FTPLIB33/H1R5KE33,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1075,N8R5KE34,HULFT,/CDTHULFT.KE.FTPLIB34/H1R5KE34,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1076,N8R5KE35,HULFT,/CDTHULFT.KE.FTPLIB35/H1R5KE35,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1077,N8R5KE36,HULFT,/CDTHULFT.KE.FTPLIB36/H1R5KE36,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1078,N8R5KE37,HULFT,/CDTHULFT.KE.FTPLIB37/H1R5KE37,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1079,N8R5KE38,HULFT,/CDTHULFT.KE.FTPLIB38/H1R5KE38,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1080,N8R5KE39,HULFT,/CDTHULFT.KE.FTPLIB39/H1R5KE39,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1081,N8R5KE40,HULFT,/CDTHULFT.KE.FTPLIB40/H1R5KE40,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1082,N8R5KE41,HULFT,/CDTHULFT.KE.FTPLIB41/H1R5KE41,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1083,N8R5KE42,HULFT,/CDTHULFT.KE.FTPLIB42/H1R5KE42,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1084,N8R5KE43,HULFT,/CDTHULFT.KE.FTPLIB43/H1R5KE43,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1085,N8R5KE44,HULFT,/CDTHULFT.KE.FTPLIB44/H1R5KE44,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1086,N8R5KE45,HULFT,/CDTHULFT.KE.FTPLIB45/H1R5KE45,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1087,N8R5KE46,HULFT,/CDTHULFT.KE.FTPLIB46/H1R5KE46,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1088,N8R5KE47,HULFT,/CDTHULFT.KE.FTPLIB47/H1R5KE47,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1089,N8R5KE48,HULFT,/CDTHULFT.KE.FTPLIB48/H1R5KE48,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1090,N8R5KE49,HULFT,/CDTHULFT.KE.FTPLIB49/H1R5KE49,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1091,N8R5KE50,HULFT,/CDTHULFT.KE.FTPLIB50/H1R5KE50,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1092,N8R5KE51,HULFT,/CDTHULFT.KE.FTPLIB51/H1R5KE51,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1093,N8R5KE52,HULFT,/CDTHULFT.KE.FTPLIB52/H1R5KE52,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1094,N8R5KE53,HULFT,/CDTHULFT.KE.FTPLIB53/H1R5KE53,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1095,N8R5KE54,HULFT,/CDTHULFT.KE.FTPLIB54/H1R5KE54,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1096,N8R5KE55,HULFT,/CDTHULFT.KE.FTPLIB55/H1R5KE55,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1097,N8R5KE56,HULFT,/CDTHULFT.KE.FTPLIB56/H1R5KE56,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1098,N8R5KE57,HULFT,/CDTHULFT.KE.FTPLIB57/H1R5KE57,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1099,N8R5KE58,HULFT,/CDTHULFT.KE.FTPLIB58/H1R5KE58,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1101,N8R5KFA0,HULFT,/CDTHULFT.KF.FTPLIBB1/H1R5KFA0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1102,N8R5KFA1,HULFT,/CDTHULFT.KF.FTPLIBB2/H1R5KFA1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1103,N8R5KFA2,HULFT,/CDTHULFT.KF.FTPLIBB3/H1R5KFA2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1104,N8R5KFA3,HULFT,/CDTHULFT.KF.FTPLIBB4/H1R5KFA3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1105,N8R5KFA4,HULFT,/CDTHULFT.KF.FTPLIBB5/H1R5KFA4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1106,N8R5KFA5,HULFT,/CDTHULFT.KF.FTPLIBB6/H1R5KFA5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1107,N8R5KFA6,HULFT,/CDTHULFT.KF.FTPLIBB7/H1R5KFA6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1108,N8R5KFA7,HULFT,/CDTHULFT.KF.FTPLIBB8/H1R5KFA7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1109,N8R5KFA8,HULFT,/CDTHULFT.KF.FTPLIBB9/H1R5KFA8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1110,N8R5KFA9,HULFT,/CDTHULFT.KF.FTPLIBC0/H1R5KFA9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1111,N8R5KFB0,HULFT,/CDTHULFT.KF.FTPLIBC1/H1R5KFB0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1112,N8R5KFB1,HULFT,/CDTHULFT.KF.FTPLIBC2/H1R5KFB1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1113,N8R5KFB2,HULFT,/CDTHULFT.KF.FTPLIBC3/H1R5KFB2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1114,N8R5KFB3,HULFT,/CDTHULFT.KF.FTPLIBC4/H1R5KFB3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1115,N8R5KFB4,HULFT,/CDTHULFT.KF.FTPLIBC5/H1R5KFB4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1116,N8R5KFB5,HULFT,/CDTHULFT.KF.FTPLIBC6/H1R5KFB5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1117,N8R5KFB6,HULFT,/CDTHULFT.KF.FTPLIBC7/H1R5KFB6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1118,N8R5KFB7,HULFT,/CDTHULFT.KF.FTPLIBC8/H1R5KFB7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1119,N8R5KFB8,HULFT,/CDTHULFT.KF.FTPLIBC9/H1R5KFB8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1120,N8R5KFB9,HULFT,/CDTHULFT.KF.FTPLIBD0/H1R5KFB9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1121,N8R5KFC0,HULFT,/CDTHULFT.KF.FTPLIBD1/H1R5KFC0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1122,N8R5KFC1,HULFT,/CDTHULFT.KF.FTPLIBD2/H1R5KFC1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1123,N8R5KFC2,HULFT,/CDTHULFT.KF.FTPLIBD3/H1R5KFC2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1124,N8R5KFC3,HULFT,/CDTHULFT.KF.FTPLIBD4/H1R5KFC3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1125,N8R5KFC4,HULFT,/CDTHULFT.KF.FTPLIBD5/H1R5KFC4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1126,N8R5KFC5,HULFT,/CDTHULFT.KF.FTPLIBW4/H1R5KFC5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1127,N8R5KFC6,HULFT,/CDTHULFT.KF.FTPLIBD6/H1R5KFC6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1128,N8R5KFC7,HULFT,/CDTHULFT.KF.FTPLIBD7/H1R5KFC7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1129,N8R5KFC8,HULFT,/CDTHULFT.KF.FTPLIBD8/H1R5KFC8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1130,N8R5KFC9,HULFT,/CDTHULFT.KF.FTPLIBD9/H1R5KFC9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1131,N8R5KFD0,HULFT,/CDTHULFT.KF.FTPLIBE0/H1R5KFD0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1132,N8R5KFD1,HULFT,/CDTHULFT.KF.FTPLIBE1/H1R5KFD1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1133,N8R5KFD2,HULFT,/CDTHULFT.KF.FTPLIBE2/H1R5KFD2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1134,N8R5KFD3,HULFT,/CDTHULFT.KF.FTPLIBE3/H1R5KFD3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1135,N8R5KFD4,HULFT,/CDTHULFT.KF.FTPLIBE4/H1R5KFD4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1136,N8R5KFD5,HULFT,/CDTHULFT.KF.FTPLIBE5/H1R5KFD5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1137,N8R5KFD6,HULFT,/CDTHULFT.KF.FTPLIBE6/H1R5KFD6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1138,N8R5KFD7,HULFT,/CDTHULFT.KF.FTPLIBE7/H1R5KFD7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1139,N8R5KFD8,HULFT,/CDTHULFT.KF.FTPLIBE8/H1R5KFD8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1140,N8R5KFD9,HULFT,/CDTHULFT.KF.FTPLIBE9/H1R5KFD9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1141,N8R5KFE0,HULFT,/CDTHULFT.KF.FTPLIBF0/H1R5KFE0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1142,N8R5KFE1,HULFT,/CDTHULFT.KF.FTPLIBF1/H1R5KFE1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1143,N8R5KFE2,HULFT,/CDTHULFT.KF.FTPLIBF2/H1R5KFE2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1144,N8R5KFE3,HULFT,/CDTHULFT.KF.FTPLIBF3/H1R5KFE3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1145,N8R5KFE4,HULFT,/CDTHULFT.KF.FTPLIBF4/H1R5KFE4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1146,N8R5KFE5,HULFT,/CDTHULFT.KF.FTPLIBF5/H1R5KFE5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1147,N8R5KFE6,HULFT,/CDTHULFT.KF.FTPLIBF6/H1R5KFE6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1148,N8R5KFE7,HULFT,/CDTHULFT.KF.FTPLIBF7/H1R5KFE7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1149,N8R5KFE8,HULFT,/CDTHULFT.KF.FTPLIBF8/H1R5KFE8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1150,N8R5KFE9,HULFT,/CDTHULFT.KF.FTPLIBF9/H1R5KFE9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1151,N8R5KFF0,HULFT,/CDTHULFT.KF.FTPLIBG0/H1R5KFF0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1152,N8R5KFF1,HULFT,/CDTHULFT.KF.FTPLIBG1/H1R5KFF1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1153,N8R5KFF2,HULFT,/CDTHULFT.KF.FTPLIBG2/H1R5KFF2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1154,N8R5KFF3,HULFT,/CDTHULFT.KF.FTPLIBG3/H1R5KFF3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1155,N8R5KFF4,HULFT,/CDTHULFT.KF.FTPLIBG4/H1R5KFF4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1156,N8R5KFF5,HULFT,/CDTHULFT.KF.FTPLIBG5/H1R5KFF5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1157,N8R5KFF6,HULFT,/CDTHULFT.KF.FTPLIBG6/H1R5KFF6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1158,N8R5KFF7,HULFT,/CDTHULFT.KF.FTPLIBG7/H1R5KFF7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1159,N8R5KFF8,HULFT,/CDTHULFT.KF.FTPLIBG8/H1R5KFF8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1160,N8R5KFF9,HULFT,/CDTHULFT.KF.FTPLIBG9/H1R5KFF9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1161,N8R5KFG0,HULFT,/CDTHULFT.KF.FTPLIBH0/H1R5KFG0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1162,N8R5KFG1,HULFT,/CDTHULFT.KF.FTPLIBH1/H1R5KFG1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1163,N8R5KFG2,HULFT,/CDTHULFT.KF.FTPLIBH2/H1R5KFG2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1164,N8R5KFG3,HULFT,/CDTHULFT.KF.FTPLIBH3/H1R5KFG3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1165,N8R5KFG4,HULFT,/CDTHULFT.KF.FTPLIBH4/H1R5KFG4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1166,N8R5KFG5,HULFT,/CDTHULFT.KF.FTPLIBH5/H1R5KFG5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1167,N8R5KFG6,HULFT,/CDTHULFT.KF.FTPLIBH6/H1R5KFG6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1168,N8R5KFG7,HULFT,/CDTHULFT.KF.FTPLIBH7/H1R5KFG7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1169,N8R5KFG8,HULFT,/CDTHULFT.KF.FTPLIBH8/H1R5KFG8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1170,N8R5KFG9,HULFT,/CDTHULFT.KF.FTPLIBH9/H1R5KFG9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1171,N8R5KFH0,HULFT,/CDTHULFT.KF.FTPLIBJ0/H1R5KFH0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1172,N8R5KFH1,HULFT,/CDTHULFT.KF.FTPLIBJ1/H1R5KFH1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1173,N8R5KFH2,HULFT,/CDTHULFT.KF.FTPLIBJ2/H1R5KFH2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1174,N8R5KFH3,HULFT,/CDTHULFT.KF.FTPLIBJ3/H1R5KFH3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1175,N8R5KFH4,HULFT,/CDTHULFT.KF.FTPLIBJ4/H1R5KFH4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1176,N8R5KFH5,HULFT,/CDTHULFT.KF.FTPLIBJ5/H1R5KFH5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1177,N8R5KFH6,HULFT,/CDTHULFT.KF.FTPLIBJ6/H1R5KFH6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1178,N8R5KFH7,HULFT,/CDTHULFT.KF.FTPLIBJ7/H1R5KFH7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1179,N8R5KFH8,HULFT,/CDTHULFT.KF.FTPLIBJ8/H1R5KFH8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1180,N8R5KFH9,HULFT,/CDTHULFT.KF.FTPLIBJ9/H1R5KFH9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1181,N8R5KFJ0,HULFT,/CDTHULFT.KF.FTPLIBK0/H1R5KFJ0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1182,N8R5KFJ1,HULFT,/CDTHULFT.KF.FTPLIBK1/H1R5KFJ1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1183,N8R5KFJ2,HULFT,/CDTHULFT.KF.FTPLIBK2/H1R5KFJ2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1184,N8R5KFJ3,HULFT,/CDTHULFT.KF.FTPLIBK3/H1R5KFJ3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1185,N8R5KFJ4,HULFT,/CDTHULFT.KF.FTPLIBK4/H1R5KFJ4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1186,N8R5KFJ5,HULFT,/CDTHULFT.KF.FTPLIBK5/H1R5KFJ5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1187,N8R5KFJ6,HULFT,/CDTHULFT.KF.FTPLIBK6/H1R5KFJ6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1188,N8R5KFJ7,HULFT,/CDTHULFT.KF.FTPLIBK7/H1R5KFJ7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1189,N8R5KFJ8,HULFT,/CDTHULFT.KF.FTPLIBK8/H1R5KFJ8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1190,N8R5KFJ9,HULFT,/CDTHULFT.KF.FTPLIBK9/H1R5KFJ9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1191,N8R5KFK0,HULFT,/CDTHULFT.KF.FTPLIBL0/H1R5KFK0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1193,N8R5KFK2,HULFT,/CDTHULFT.KF.FTPLIBL2/H1R5KFK2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1194,N8R5KFK3,HULFT,/CDTHULFT.KF.FTPLIBL3/H1R5KFK3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1195,N8R5KFK4,HULFT,/CDTHULFT.KF.FTPLIBL4/H1R5KFK4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1196,N8R5KFK5,HULFT,/CDTHULFT.KF.FTPLIBL5/H1R5KFK5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1197,N8R5KFK6,HULFT,/CDTHULFT.KF.FTPLIBL6/H1R5KFK6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
